     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3928500 2446500  2 21 22  -1.5  962  93  3.0 8  3.1  87    0    0 285 -324  2
3928500 2446500  2 21 23  -1.5  961  92  2.8 7  3.1  87    0    0 284 -327  2
3928500 2446500  2 21 24  -1.6  961  91  3.2 8  3.1  87    0    0 283 -328  2
3928500 2446500  2 22  1  -1.8  961  99  3.0 8  3.0  86    0    0 287 -326  2
3928500 2446500  2 22  2  -1.8  961  88  2.8 8  3.0  85    0    0 286 -323  2
3928500 2446500  2 22  3  -2.0  961  87  3.1 8  2.9  85    0    0 285 -321  2
3928500 2446500  2 22  4  -2.3  961  79  3.1 8  2.9  84    0    0 284 -320  2
3928500 2446500  2 22  5  -2.2  960  82  3.2 8  2.8  84    0    0 283 -320  2
3928500 2446500  2 22  6  -2.3  960  81  3.1 8  2.8  82    0    0 283 -321  2
3928500 2446500  2 22  7  -2.6  961  87  3.2 8  2.7  80    0    0 282 -321  2
3928500 2446500  2 22  8  -2.8  961  95  3.1 8  2.6  81    0    7 282 -322  2
3928500 2446500  2 22  9  -2.9  962  74  3.0 8  2.6  81    0   42 281 -323  2
3928500 2446500  2 22 10  -2.9  962 108  2.8 8  2.5  79    0   65 281 -329  2
3928500 2446500  2 22 11  -2.1  962  65  2.7 8  2.5  76    1  129 281 -340  2
3928500 2446500  2 22 12  -1.1  963  93  2.6 5  2.5  70   61  205 265 -352  2
3928500 2446500  2 22 13  -0.9  963  47  2.7 6  2.5  67   71  209 254 -362  2
3928500 2446500  2 22 14  -0.6  963  37  2.0 7  2.5  66   26  186 269 -368  2
3928500 2446500  2 22 15  -0.1  963  58  2.0 5  2.5  63   49  173 264 -370  2
3928500 2446500  2 22 16  -0.1  963 359  2.0 4  2.4  60   71  117 248 -367  2
3928500 2446500  2 22 17  -0.7  964 359  2.9 4  2.2  58  110   32 240 -360  2
3928500 2446500  2 22 18  -1.7  965  12  2.7 4  2.2  60   18   10 236 -351  2
3928500 2446500  2 22 19  -2.9  965  16  1.5 2  2.2  65    0    0 218 -343  2
3928500 2446500  2 22 20  -3.4  966  24  2.0 2  2.2  69    0    0 201 -337  2
3928500 2446500  2 22 21  -3.8  966  21  2.0 0  2.1  69    0    0 186 -332  2
3928500 2446500  2 22 22  -4.1  967  34  1.4 0  2.1  70    0    0 170 -328  2
3928500 2446500  2 22 23  -4.7  968  28  1.3 0  2.0  72    0    0 167 -324  2
3928500 2446500  2 22 24  -5.4  969  45  0.9 0  2.0  75    0    0 164 -321  2
3928500 2446500  2 23  1  -5.0  969  11  0.0 0  2.0  74    0    0 165 -319  2
3928500 2446500  2 23  2  -5.9  970   1  1.0 0  2.0  75    0    0 167 -318  2
3928500 2446500  2 23  3  -6.3  969   4  1.4 0  2.0  79    0    0 170 -317  2
3928500 2446500  2 23  4  -6.7  969 312  1.2 0  2.0  81    0    0 174 -316  2
3928500 2446500  2 23  5  -6.9  970 345  1.0 0  1.9  81    0    0 176 -315  2
3928500 2446500  2 23  6  -7.8  970 300  1.1 0  1.9  82    0    0 175 -313  2
3928500 2446500  2 23  7  -7.9  971 252  0.8 2  1.8  83    0    0 189 -312  2
3928500 2446500  2 23  8  -7.9  971 135  1.2 2  1.8  84    5   17 200 -314  2
3928500 2446500  2 23  9  -6.6  972 103  1.3 0  2.0  86   60   73 192 -316  2
3928500 2446500  2 23 10  -4.9  972 151  2.1 0  2.1  83  155  117 188 -319  2
3928500 2446500  2 23 11  -2.9  973 133  2.0 0  2.2  75  251  141 195 -328  2
3928500 2446500  2 23 12  -1.5  973 139  1.9 1  2.3  68  325  149 203 -344  2
3928500 2446500  2 23 13  -0.4  973 135  1.9 1  2.3  61  355  152 209 -360  2
3928500 2446500  2 23 14   0.3  973 120  2.0 1  2.2  55  363  134 208 -370  2
3928500 2446500  2 23 15   1.0  973 117  2.4 3  1.9  47  319  113 217 -370  2
3928500 2446500  2 23 16   1.3  972  98  1.9 3  1.8  41  224   94 228 -362  2
3928500 2446500  2 23 17   0.9  972 107  1.6 4  1.8  42   61   76 234 -356  2
3928500 2446500  2 23 18   0.7  972 172  1.8 5  1.9  46   13   16 244 -349  2
3928500 2446500  2 23 19  -0.1  972  64  1.3 5  2.1  52    0    0 249 -338  2
3928500 2446500  2 23 20  -0.2  972 106  1.5 5  2.2  57    0    0 249 -331  2
3928500 2446500  2 23 21  -0.6  972 105  1.8 7  2.3  59    0    0 258 -329  2
3928500 2446500  2 23 22  -0.6  972 117  2.1 8  2.3  61    0    0 272 -327  2
3928500 2446500  2 23 23  -0.8  972 139  1.3 8  2.2  60    0    0 277 -325  2
3928500 2446500  2 23 24  -0.8  972 122  1.8 7  2.2  58    0    0 273 -323  2
3928500 2446500  2 24  1  -1.1  972 150  1.6 8  2.2  59    0    0 274 -321  2
3928500 2446500  2 24  2  -1.2  972 151  1.2 8  2.1  59    0    0 279 -320  2
3928500 2446500  2 24  3  -1.5  972 126  1.1 8  2.1  59    0    0 279 -320  2
3928500 2446500  2 24  4  -1.8  971 131  0.7 8  2.2  64    0    0 282 -319  2
3928500 2446500  2 24  5  -2.0  971 117  0.6 8  2.3  67    0    0 284 -318  2
3928500 2446500  2 24  6  -1.9  971 182  0.7 8  2.3  66    0    0 285 -317  2
3928500 2446500  2 24  7  -1.9  971 130  0.7 8  2.2  66    0    0 286 -317  2
3928500 2446500  2 24  8  -1.9  971 115  1.1 8  2.3  68    0   13 287 -317  2
3928500 2446500  2 24  9  -0.8  972 128  1.0 7  2.5  69    7   59 284 -318  2
3928500 2446500  2 24 10   0.0  972 143  0.9 6  2.6  68   26  127 275 -322  2
3928500 2446500  2 24 11   2.7  973 179  0.9 6  2.7  63  101  166 274 -334  2
3928500 2446500  2 24 12   3.4  973 185  1.0 6  2.8  57  140  188 278 -350  2
3928500 2446500  2 24 13   4.3  973 130  1.5 7  2.9  56   62  219 288 -361  2
3928500 2446500  2 24 14   4.2  973  77  1.7 7  3.1  58    6  165 296 -367  2
3928500 2446500  2 24 15   4.9  972  85  2.2 7  3.2  58   37  175 298 -366  2
3928500 2446500  2 24 16   5.1  973 188  1.1 8  3.3  58    6  109 305 -363  2
3928500 2446500  2 24 17   4.5  972 296  2.5 7  3.4  62    1   58 306 -360  2
3928500 2446500  2 24 18   4.2  972 266  1.9 8  3.6  66    1   15 306 -356  2
3928500 2446500  2 24 19   3.8  973 262  1.4 8  3.7  71    0    0 311 -351  2
3928500 2446500  2 24 20   3.0  974 257  2.0 8  3.8  76    0    0 311 -348  2
3928500 2446500  2 24 21   2.6  974 274  1.5 7  3.9  81    0    0 304 -347  2
3928500 2446500  2 24 22   2.4  975 308  1.0 7  3.8  81    0    0 296 -345  2
3928500 2446500  2 24 23   2.0  975 268  1.0 7  3.7  80    0    0 297 -343  2
3928500 2446500  2 24 24   1.9  975 302  0.4 8  3.7  83    0    0 304 -343  2
3928500 2446500  2 25  1   2.1  975 275  0.4 7  3.8  83    0    0 305 -343  2
3928500 2446500  2 25  2   2.1  975 292  0.3 8  3.8  83    0    0 306 -343  2
3928500 2446500  2 25  3   1.9  975  25  0.3 8  3.9  86    0    0 313 -344  2
3928500 2446500  2 25  4   1.6  975  57  0.7 8  4.0  90    0    0 314 -344  2
3928500 2446500  2 25  5   1.7  975  84  0.6 8  4.1  93    0    0 315 -344  2
3928500 2446500  2 25  6   1.7  975 155  0.8 8  4.2  94    0    0 316 -344  2
3928500 2446500  2 25  7   1.8  976 124  0.5 8  4.2  94    0    0 316 -345  2
3928500 2446500  2 25  8   1.9  976  69  0.8 8  4.2  94    0   14 316 -345  2
3928500 2446500  2 25  9   2.0  976 107  0.8 7  4.3  94   20   44 311 -345  2
3928500 2446500  2 25 10   2.4  977  74  1.1 8  4.3  94    0   75 311 -347  2
3928500 2446500  2 25 11   2.8  977  53  0.9 7  4.5  94    0   94 313 -350  2
3928500 2446500  2 25 12   3.5  977  55  1.0 6  4.6  94    0   96 303 -354  2
3928500 2446500  2 25 13   4.5  976 132  0.6 8  4.6  88    0   94 311 -357  2
3928500 2446500  2 25 14   4.9  976  75  0.6 8  4.6  83    0  116 325 -359  2
3928500 2446500  2 25 15   5.5  975  40  0.6 7  4.5  79   15  132 320 -361  2
3928500 2446500  2 25 16   5.4  975  83  0.6 8  4.5  78   15   96 321 -362  2
3928500 2446500  2 25 17   5.3  975 117  0.7 7  4.5  78   10   51 320 -360  2
3928500 2446500  2 25 18   5.0  975  35  0.9 7  4.5  79    0    3 314 -358  2
3928500 2446500  2 25 19   4.2  975  37  0.8 7  4.5  82    0    0 312 -355  2
3928500 2446500  2 25 20   3.7  975  74  0.8 6  4.4  84    0    0 310 -353  2
3928500 2446500  2 25 21   3.1  975  83  0.8 6  4.3  85    0    0 303 -352  2
3928500 2446500  2 25 22   2.4  975  92  0.8 5  4.1  86    0    0 289 -351  2
3928500 2446500  2 25 23   2.7  975 103  0.8 5  4.3  86    0    0 280 -351  2
3928500 2446500  2 25 24   3.3  974 112  0.8 5  4.4  85    0    0 272 -350  2
3928500 2446500  2 26  1   4.3  969 129  0.9 4  4.7  84    0    0 304 -333  2
3928500 2446500  2 26  2   5.0  969 153  1.0 4  4.8  83    0    0 284 -332  2
3928500 2446500  2 26  3   5.4  968 164  1.1 4  4.9  82    0    0 279 -331  2
3928500 2446500  2 26  4   4.9  968 171  1.2 3  4.7  82    0    0 274 -331  2
3928500 2446500  2 26  5   4.9  967 163  1.2 3  4.7  82    0    0 269 -330  2
3928500 2446500  2 26  6   4.4  967 164  1.6 2  4.4  82    0    0 264 -331  2
3928500 2446500  2 26  7   4.9  967 178  1.8 1  4.4  79    0    0 259 -332  2
3928500 2446500  2 26  8   3.4  966 169  1.7 1  4.2  78   13   14 254 -334  2
3928500 2446500  2 26  9   7.0  966 209  1.7 2  4.4  76  121   44 261 -337  2
3928500 2446500  2 26 10  10.5  966 172  2.1 3  5.1  70  262   60 279 -346  2
3928500 2446500  2 26 11  12.9  966 218  4.4 3  5.4  60  380   70 293 -358  2
3928500 2446500  2 26 12  13.8  966 224  5.5 4  5.4  54  388   97 303 -369  2
3928500 2446500  2 26 13  14.9  965 234  7.7 5  5.4  50  228  209 316 -377  2
3928500 2446500  2 26 14  15.0  964 246  7.3 5  5.4  48  134  228 324 -381  2
3928500 2446500  2 26 15  14.2  963 236  7.7 6  5.4  49  137  191 328 -384  2
3928500 2446500  2 26 16  13.9  962 229  6.9 6  5.3  51   59  148 331 -381  2
3928500 2446500  2 26 17  13.2  962 220  5.2 5  5.4  53    6   70 326 -375  2
3928500 2446500  2 26 18  12.7  962 225  4.8 6  5.4  56    3   16 325 -371  2
3928500 2446500  2 26 19  12.3  962 240  3.8 8  5.6  59    0    0 339 -367  2
3928500 2446500  2 26 20  11.5  962 224  4.4 8  5.9  65    0    0 348 -365  2
3928500 2446500  2 26 21  10.5  961 229  3.4 7  6.3  73    0    0 342 -365  2
3928500 2446500  2 26 22   9.9  962 221  3.1 8  6.5  79    0    0 340 -364  2
3928500 2446500  2 26 23   9.9  961 226  3.6 8  6.4  80    0    0 344 -364  2
3928500 2446500  2 26 24   9.7  962 260  3.8 6  6.3  80    0    0 332 -364  2
3928500 2446500  2 27  1   8.9  962 247  3.6 8  6.4  84    0    0 331 -361  2
3928500 2446500  2 27  2   8.3  962 247  3.9 8  6.5  89    0    0 339 -359  2
3928500 2446500  2 27  3   8.0  962 291  4.8 7  6.3  89    0    0 329 -356  2
3928500 2446500  2 27  4   6.4  963 284  5.4 5  5.6  84    0    0 307 -353  2
3928500 2446500  2 27  5   6.1  963 271  3.4 6  4.9  78    0    0 296 -351  2
3928500 2446500  2 27  6   5.5  964 267  3.3 7  4.7  78    0    0 301 -349  2
3928500 2446500  2 27  7   5.7  965 278  2.8 7  4.6  78    0    0 302 -346  2
3928500 2446500  2 27  8   5.3  965 278  3.2 7  4.5  77    0   14 299 -343  2
3928500 2446500  2 27  9   5.6  966 281  4.7 6  4.4  76   12   70 291 -341  2
3928500 2446500  2 27 10   6.0  967 273  5.5 7  4.3  72   26  135 291 -343  2
3928500 2446500  2 27 11   6.6  967 267  6.0 7  4.2  67    8  153 296 -351  2
3928500 2446500  2 27 12   6.7  967 280  7.3 6  3.9  62   70  216 292 -359  2
3928500 2446500  2 27 13   7.4  967 271  6.9 7  3.8  58   60  226 291 -365  2
3928500 2446500  2 27 14   7.7  967 278  5.7 6  3.8  56   31  207 293 -368  2
3928500 2446500  2 27 15   7.7  967 284  5.3 7  3.9  57   17  174 294 -369  2
3928500 2446500  2 27 16   8.0  967 270  5.1 7  3.8  56   50  142 299 -367  2
3928500 2446500  2 27 17   7.4  967 282  4.5 5  3.8  55   99   54 289 -361  2
3928500 2446500  2 27 18   7.2  968 289  3.6 7  3.8  57   24   13 290 -354  2
3928500 2446500  2 27 19   6.7  969 296  2.8 6  3.9  61    0    0 297 -346  2
3928500 2446500  2 27 20   5.8  969 283  3.1 6  4.0  64    0    0 292 -340  2
3928500 2446500  2 27 21   4.7  970 251  1.7 4  3.9  67    0    0 280 -335  2
3928500 2446500  2 27 22   3.9  970 247  1.7 4  3.8  70    0    0 269 -330  2
3928500 2446500  2 27 23   3.2  970 241  1.2 3  3.7  72    0    0 263 -326  2
3928500 2446500  2 27 24   2.9  970 239  2.0 1  3.7  75    0    0 247 -323  2
3928500 2446500  2 28  1   1.9  970 254  2.2 4  3.6  77    0    0 250 -320  2
3928500 2446500  2 28  2   2.7  970 254  2.0 1  3.6  76    0    0 248 -319  2
3928500 2446500  2 28  3   0.7  970 289  1.8 0  3.5  79    0    0 225 -319  2
3928500 2446500  2 28  4   1.3  970 181  0.9 5  3.5  83    0    0 241 -318  2
3928500 2446500  2 28  5   1.2  970 152  1.0 6  3.6  82    0    0 272 -317  2
3928500 2446500  2 28  6   0.6  971 170  0.8 5  3.6  85    0    0 269 -316  2
3928500 2446500  2 28  7   0.6  971 143  1.4 2  3.5  86    0    0 240 -314  2
3928500 2446500  2 28  8   0.4  971 141  1.3 2  3.5  86   12   20 217 -314  2
3928500 2446500  2 28  9   2.4  971 138  1.1 3  3.7  85   89   90 224 -315  2
3928500 2446500  2 28 10   4.6  971 125  1.3 4  3.9  77  175  154 242 -319  2
3928500 2446500  2 28 11   7.0  972 140  1.6 5  4.0  67  237  199 263 -332  2
3928500 2446500  2 28 12   8.2  971 176  1.6 6  3.9  58  253  232 282 -352  2
3928500 2446500  2 28 13   9.1  971 242  1.5 5  3.7  51  176  285 286 -368  2
3928500 2446500  2 28 14   9.5  970 261  2.5 5  3.7  48   82  273 281 -377  2
3928500 2446500  2 28 15   9.1  970 260  1.8 7  3.7  49   38  221 294 -375  2
3928500 2446500  2 28 16   9.2  970 268  2.5 6  3.8  51    7  134 299 -370  2
3928500 2446500  2 28 17   8.8  969 290  2.8 7  3.9  53   25   96 299 -365  2
3928500 2446500  2 28 18   8.3  969 103  1.0 8  4.0  55    5   20 311 -360  2
3928500 2446500  2 28 19   8.0  969  95  1.1 7  4.1  59    0    0 311 -354  2
3928500 2446500  2 28 20   7.6  969 175  1.7 6  4.2  61    0    0 297 -350  2
3928500 2446500  2 28 21   7.7  969 172  2.0 6  4.2  62    0    0 293 -349  2
3928500 2446500  2 28 22   7.5  969 173  2.0 8  4.2  62    0    0 307 -349  2
3928500 2446500  2 28 23   7.4  969 167  2.2 8  4.3  64    0    0 318 -350  2
3928500 2446500  2 28 24   7.5  969 197  2.7 8  4.5  67    0    0 320 -351  2
3928500 2446500  3  1  1   8.3  968 216  2.3 8  4.8  69    0    0 323 -352  2
3928500 2446500  3  1  2   7.8  968 226  2.8 7  5.2  74    0    0 321 -353  2
3928500 2446500  3  1  3   8.5  968 206  3.0 8  5.7  80    0    0 322 -355  2
3928500 2446500  3  1  4   8.6  968 209  2.7 7  6.0  82    0    0 325 -357  2
3928500 2446500  3  1  5   8.7  968 237  2.4 7  6.2  84    0    0 321 -359  2
3928500 2446500  3  1  6   8.6  967 229  2.4 7  6.3  86    0    0 323 -360  2
3928500 2446500  3  1  7   9.5  967 229  3.0 8  6.4  85    0    0 330 -360  2
3928500 2446500  3  1  8   9.6  967 213  3.0 8  6.5  84    1   16 338 -360  2
3928500 2446500  3  1  9  10.0  967 245  4.5 7  6.4  81    2   67 332 -361  2
3928500 2446500  3  1 10  10.5  967 243  4.8 6  6.2  76    1  105 320 -363  2
3928500 2446500  3  1 11  10.5  967 237  4.6 6  6.3  76   10  178 313 -366  2
3928500 2446500  3  1 12  10.5  967 248  5.1 6  6.5  78    1  159 311 -369  2
3928500 2446500  3  1 13  10.6  967 252  4.7 8  6.6  80    0  113 326 -371  2
3928500 2446500  3  1 14  11.1  966 254  5.4 8  6.6  78    0   58 342 -376  2
3928500 2446500  3  1 15  11.1  965 257  6.6 6  6.6  76    2  149 326 -379  2
3928500 2446500  3  1 16  10.9  965 259  6.1 7  6.6  77    1  106 320 -378  2
3928500 2446500  3  1 17  10.5  965 249  4.4 7  6.5  78    5   78 329 -374  2
3928500 2446500  3  1 18   9.5  964 231  3.9 8  6.5  81    1   18 335 -370  2
3928500 2446500  3  1 19   9.6  964 216  2.7 8  6.5  83    0    0 342 -367  2
3928500 2446500  3  1 20   9.5  963 207  4.2 8  6.5  83    0    0 343 -365  2
3928500 2446500  3  1 21   9.3  962 233  3.3 8  6.6  85    0    0 343 -364  2
3928500 2446500  3  1 22   9.6  962 220  6.1 8  6.6  84    0    0 344 -363  2
3928500 2446500  3  1 23  10.0  960 232  7.5 8  6.4  81    0    0 344 -362  2
3928500 2446500  3  1 24   9.4  958 231  5.6 8  6.4  81    0    0 344 -360  2
3928500 2446500  3  2  1   9.5  956 237  6.2 8  6.4  82    0    0 343 -357  2
3928500 2446500  3  2  2   9.6  956 235  6.4 8  6.4  81    0    0 343 -357  2
3928500 2446500  3  2  3   9.2  954 235  6.7 8  6.3  81    0    0 344 -356  2
3928500 2446500  3  2  4   9.5  953 234  7.1 8  6.3  81    0    0 344 -356  2
3928500 2446500  3  2  5   9.1  952 235  7.9 8  6.3  81    0    0 343 -357  2
3928500 2446500  3  2  6   9.3  950 231  7.8 8  6.4  82    0    0 343 -357  2
3928500 2446500  3  2  7   9.2  948 237  7.6 8  6.5  83    0    0 344 -357  2
3928500 2446500  3  2  8   9.2  948 245  9.0 8  6.6  85    0   21 344 -356  2
3928500 2446500  3  2  9   9.0  947 259  9.9 6  6.6  86    0   47 330 -356  2
3928500 2446500  3  2 10   3.8  947 303 12.4 8  5.3  83    0   52 320 -356  2
3928500 2446500  3  2 11   3.8  951 286 10.3 6  4.5  84   17  182 310 -359  2
3928500 2446500  3  2 12   7.7  953 298 10.3 2  4.8  80  265  186 278 -363  2
3928500 2446500  3  2 13   9.5  954 285  9.1 3  5.1  69  203  224 269 -361  2
3928500 2446500  3  2 14  10.1  954 283  9.9 4  4.8  60  126  230 284 -361  2
3928500 2446500  3  2 15   9.4  956 279 10.8 6  4.4  55   18  190 302 -362  2
3928500 2446500  3  2 16   9.6  957 279 10.6 4  4.2  54   80  157 301 -359  2
3928500 2446500  3  2 17   9.2  958 276  8.6 6  4.2  54   12   95 299 -354  2
3928500 2446500  3  2 18   8.9  958 283  7.7 8  4.2  55    0   18 318 -349  2
3928500 2446500  3  2 19   8.4  959 283  7.6 6  4.0  54    0    0 316 -345  2
3928500 2446500  3  2 20   7.8  960 270  6.1 6  4.1  57    0    0 304 -342  2
3928500 2446500  3  2 21   7.9  961 282  5.6 7  4.3  61    0    0 308 -339  2
3928500 2446500  3  2 22   7.9  961 280  6.0 6  4.4  63    0    0 309 -336  2
3928500 2446500  3  2 23   7.8  962 270  5.4 6  4.4  63    0    0 302 -335  2
3928500 2446500  3  2 24   7.9  962 263  7.7 6  4.1  59    0    0 301 -334  2
3928500 2446500  3  3  1   7.6  962 267  6.6 7  4.0  58    0    0 306 -333  2
3928500 2446500  3  3  2   7.6  962 262  6.3 8  4.1  60    0    0 317 -334  2
3928500 2446500  3  3  3   8.0  961 254  6.3 6  4.3  62    0    0 313 -333  2
3928500 2446500  3  3  4   7.8  960 253  5.9 7  4.4  63    0    0 310 -334  2
3928500 2446500  3  3  5   7.8  960 239  7.5 7  4.5  65    0    0 316 -332  2
3928500 2446500  3  3  6   7.5  959 244  6.6 8  4.8  70    0    0 322 -331  2
3928500 2446500  3  3  7   7.9  959 244  6.7 7  5.0  73    0    0 325 -333  2
3928500 2446500  3  3  8   9.1  959 253  7.0 7  5.2  72    0   20 324 -334  2
3928500 2446500  3  3  9   9.3  959 252  7.6 4  5.5  72   20   66 310 -335  2
3928500 2446500  3  3 10   9.3  959 251  7.3 6  5.8  75    0   96 306 -337  2
3928500 2446500  3  3 11  10.1  960 252  7.3 7  5.9  75    0   71 326 -340  2
3928500 2446500  3  3 12  10.7  960 251  7.3 7  6.0  73    0   65 334 -342  2
3928500 2446500  3  3 13  10.4  960 254  7.9 8  6.1  73    0   58 339 -345  2
3928500 2446500  3  3 14  10.3  960 264  7.6 7  6.0  73    0   82 337 -348  2
3928500 2446500  3  3 15  10.0  960 237  6.7 7  5.9  73    0   98 329 -350  2
3928500 2446500  3  3 16  10.0  961 245  6.8 7  6.0  74    0   70 328 -351  2
3928500 2446500  3  3 17  10.0  961 248  5.7 8  5.9  73    0   43 334 -352  2
3928500 2446500  3  3 18   9.8  961 248  4.5 8  5.8  72    0   13 339 -352  2
3928500 2446500  3  3 19   9.6  962 234  3.9 8  5.8  74    0    0 339 -352  2
3928500 2446500  3  3 20   9.1  962 245  4.2 8  5.9  77    0    0 338 -352  2
3928500 2446500  3  3 21   8.7  963 229  4.5 8  6.0  80    0    0 336 -352  2
3928500 2446500  3  3 22   8.7  963 213  4.2 8  6.0  82    0    0 334 -353  2
3928500 2446500  3  3 23   8.7  962 221  4.8 8  6.0  81    0    0 333 -352  2
3928500 2446500  3  3 24   8.9  962 220  4.0 7  6.0  81    0    0 327 -352  2
3928500 2446500  3  4  1   9.1  962 228  4.2 8  6.0  80    0    0 327 -353  2
3928500 2446500  3  4  2   9.0  961 230  4.1 8  6.0  80    0    0 334 -354  2
3928500 2446500  3  4  3   9.0  961 228  3.7 7  6.0  80    0    0 327 -354  2
3928500 2446500  3  4  4   9.0  960 224  3.1 8  6.0  80    0    0 326 -354  2
3928500 2446500  3  4  5   9.0  960 225  3.0 8  6.0  80    0    0 333 -354  2
3928500 2446500  3  4  6   9.1  959 218  3.1 8  5.9  78    0    0 333 -353  2
3928500 2446500  3  4  7   9.3  959 210  3.2 8  5.9  77    0    0 333 -353  2
3928500 2446500  3  4  8   9.4  959 227  3.5 8  5.9  77   10   27 334 -353  2
3928500 2446500  3  4  9   9.5  959 222  3.8 7  6.0  78    5   72 328 -353  2
3928500 2446500  3  4 10   9.6  959 242  3.9 8  6.2  79    0   64 329 -355  2
3928500 2446500  3  4 11   9.2  959 286  4.4 8  6.5  83    0   85 335 -357  2
3928500 2446500  3  4 12   9.4  959 282  6.4 7  6.3  82    0  152 328 -358  2
3928500 2446500  3  4 13   9.5  958 250  6.4 5  6.0  77  183  151 311 -358  2
3928500 2446500  3  4 14  10.0  958 279  6.0 7  5.8  73    0  107 312 -357  2
3928500 2446500  3  4 15   5.1  958 311  6.5 8  5.5  80    0   59 317 -354  2
3928500 2446500  3  4 16   4.4  958 307  6.1 8  5.1  90    0   62 311 -351  2
3928500 2446500  3  4 17   4.3  959 275  5.7 7  4.7  86    0   58 303 -350  2
3928500 2446500  3  4 18   4.3  959 243  2.4 6  4.5  83    0   16 292 -348  2
3928500 2446500  3  4 19   4.1  960 263  3.7 7  4.5  83    0    0 290 -344  2
3928500 2446500  3  4 20   4.1  960 267  4.4 7  4.3  81    0    0 292 -340  2
3928500 2446500  3  4 21   3.7  961 287  4.3 5  4.1  78    0    0 280 -336  2
3928500 2446500  3  4 22   2.9  962 276  3.6 4  3.9  76    0    0 264 -332  2
3928500 2446500  3  4 23   1.8  962 245  3.0 3  3.6  77    0    0 250 -329  2
3928500 2446500  3  4 24   1.4  962 212  2.3 0  3.6  80    0    0 229 -327  2
3928500 2446500  3  5  1   1.4  962 228  2.5 1  3.5  80    0    0 220 -325  2
